DATE,WM_WEEK,QTR,Month,FY,TR_PRODUCT,ORG,Org_AD,VP,PILLAR,Application_Name,Cloud,Env,Cost
5/31/24,Week 22,Q2,May,2024,Big Data Pipeline,Starling,eagle-team@eagle.net,Charlie,Retail,sales,GCP,Prod,6394.9987
7/28/24,Week 30,Q3,Jul,2024,Data Lakehouse,Starling,finance@sunbird.com,Alice,Marketing,reporting,Azure,Prod,6535.6892
6/5/24,Week 23,Q2,Jun,2024,ETL/ELT Jobs,Moonbird,eagle-team@eagle.net,Diana,Marketing,sales,Azure,Dev,4892.9451
12/1/24,Week 48,Q4,Dec,2024,Big Data Pipeline,Eagle,finance@sunbird.com,Diana,Operations,sales,GCP,Dev,9441.6051
4/6/25,Week 66,Q2,Apr,2024,Data Lakehouse,Sunbird,info@starling.org,Emily,Marketing,sales,AWS,Dev,8436.3458
4/24/24,Week 17,Q2,Apr,2024,ETL/ELT Jobs,Sunbird,eagle-team@eagle.net,Emily,Marketing,sales,Azure,Prod,2381.3253
11/17/24,Week 46,Q4,Nov,2024,Analytics Tools,Eagle,info@starling.org,Diana,Operations,inventory,GCP,Prod,1776.7668
4/21/25,Week 69,Q2,Apr,2024,Data Lakehouse,Starling,eagle-team@eagle.net,Diana,Retail,reporting,AWS,Stage,643.7865
7/4/24,Week 27,Q3,Jul,2024,INTL DATA AND ANALYTICS POC,Hawk,all@sunbird.com,Bob,Operations,sales,Azure,Prod,8768.4329
2/27/24,Week 09,Q1,Feb,2024,Big Data Pipeline,Sunbird,eagle-team@eagle.net,Emily,Operations,riskengine,GCP,Prod,8857.9731
10/4/24,Week 40,Q4,Oct,2024,Big Data Pipeline,Eagle,info@starling.org,Diana,Retail,checkout,AWS,Prod,6018.0046
9/6/24,Week 36,Q3,Sep,2024,ML Platform,Eagle,info@starling.org,Charlie,Finance,inventory,AWS,Stage,8452.0061
1/7/24,Week 01,Q1,Jan,2024,ML Platform,Sunbird,tech@moonbird.io,Bob,Finance,reporting,GCP,Prod,5552.4434
7/28/24,Week 30,Q3,Jul,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Charlie,Operations,riskengine,AWS,Stage,5765.953
2/5/24,Week 06,Q1,Feb,2024,ML Platform,Moonbird,finance@sunbird.com,Charlie,Engineering,sales,GCP,Prod,2390.5861
8/19/24,Week 34,Q3,Aug,2024,Data Lakehouse,Moonbird,all@sunbird.com,Emily,Engineering,inventory,GCP,Dev,658.6935
10/20/24,Week 42,Q4,Oct,2024,INTL DATA AND ANALYTICS POC,Eagle,info@starling.org,Charlie,Engineering,sales,AWS,Prod,3260.3412
3/20/24,Week 12,Q1,Mar,2024,Analytics Tools,Hawk,eagle-team@eagle.net,Charlie,Marketing,checkout,AWS,Prod,5089.8225
4/28/24,Week 17,Q2,Apr,2024,Streaming Analytics,Sunbird,info@starling.org,Emily,Engineering,reporting,GCP,Prod,8872.5436
6/14/24,Week 24,Q2,Jun,2024,Streaming Analytics,Starling,eagle-team@eagle.net,Charlie,Marketing,inventory,GCP,Prod,6186.4061
2/4/25,Week 58,Q1,Feb,2024,ETL/ELT Jobs,Hawk,all@sunbird.com,Charlie,Engineering,reporting,AWS,Stage,7606.6332
11/17/24,Week 46,Q4,Nov,2024,Big Data Pipeline,Moonbird,all@sunbird.com,Diana,Operations,sales,GCP,Dev,8903.4553
3/11/24,Week 11,Q1,Mar,2024,ETL/ELT Jobs,Moonbird,all@sunbird.com,Charlie,Retail,inventory,GCP,Prod,7641.9068
7/22/24,Week 30,Q3,Jul,2024,Streaming Analytics,Eagle,all@sunbird.com,Bob,Marketing,inventory,Azure,Prod,2768.9782
2/10/24,Week 06,Q1,Feb,2024,Data Lakehouse,Sunbird,finance@sunbird.com,Charlie,Finance,checkout,GCP,Stage,181.4737
6/5/24,Week 23,Q2,Jun,2024,ETL/ELT Jobs,Hawk,all@sunbird.com,Emily,Finance,inventory,AWS,Dev,5579.064
7/29/24,Week 31,Q3,Jul,2024,ML Platform,Sunbird,all@sunbird.com,Diana,Marketing,reporting,AWS,Stage,9451.0704
3/1/25,Week 61,Q1,Mar,2024,ML Platform,Hawk,all@sunbird.com,Alice,Engineering,inventory,Azure,Dev,2486.6219
7/4/24,Week 27,Q3,Jul,2024,Analytics Tools,Sunbird,finance@sunbird.com,Emily,Finance,checkout,GCP,Prod,879.198
10/4/24,Week 40,Q4,Oct,2024,ML Platform,Hawk,info@starling.org,Bob,Finance,reporting,Azure,Stage,2171.5867
8/20/24,Week 34,Q3,Aug,2024,Data Lakehouse,Eagle,info@starling.org,Alice,Finance,reporting,GCP,Dev,372.5843
2/11/25,Week 59,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Starling,eagle-team@eagle.net,Emily,Finance,checkout,AWS,Stage,6138.1862
4/18/25,Week 68,Q2,Apr,2024,Streaming Analytics,Eagle,info@starling.org,Alice,Engineering,reporting,Azure,Dev,6161.9993
11/8/24,Week 45,Q4,Nov,2024,INTL DATA AND ANALYTICS POC,Starling,all@sunbird.com,Bob,Finance,reporting,Azure,Dev,1698.6351
3/14/25,Week 63,Q1,Mar,2024,Analytics Tools,Sunbird,finance@sunbird.com,Diana,Operations,riskengine,Azure,Stage,1911.0334
10/7/24,Week 41,Q4,Oct,2024,Analytics Tools,Starling,all@sunbird.com,Emily,Operations,riskengine,AWS,Dev,4921.9953
7/20/24,Week 29,Q3,Jul,2024,INTL DATA AND ANALYTICS POC,Starling,finance@sunbird.com,Charlie,Retail,sales,GCP,Prod,8276.8539
3/26/24,Week 13,Q1,Mar,2024,ML Platform,Eagle,eagle-team@eagle.net,Diana,Engineering,riskengine,AWS,Stage,4284.7056
7/3/24,Week 27,Q3,Jul,2024,Streaming Analytics,Sunbird,finance@sunbird.com,Bob,Operations,checkout,GCP,Prod,2077.5998
4/11/25,Week 67,Q2,Apr,2024,Streaming Analytics,Hawk,tech@moonbird.io,Charlie,Engineering,sales,Azure,Dev,732.9738
1/7/25,Week 54,Q1,Jan,2024,Streaming Analytics,Hawk,finance@sunbird.com,Bob,Operations,inventory,GCP,Prod,5593.8372
7/30/24,Week 31,Q3,Jul,2024,INTL DATA AND ANALYTICS POC,Starling,all@sunbird.com,Bob,Marketing,checkout,AWS,Dev,2040.576
3/10/25,Week 63,Q1,Mar,2024,Data Lakehouse,Sunbird,info@starling.org,Alice,Finance,inventory,AWS,Prod,2366.1403
5/4/24,Week 18,Q2,May,2024,ML Platform,Starling,all@sunbird.com,Bob,Marketing,checkout,Azure,Prod,4541.5022
11/1/24,Week 44,Q4,Nov,2024,Data Lakehouse,Eagle,info@starling.org,Charlie,Marketing,checkout,AWS,Stage,5729.9488
4/5/24,Week 14,Q2,Apr,2024,Analytics Tools,Eagle,all@sunbird.com,Charlie,Marketing,riskengine,GCP,Dev,8202.1846
3/28/25,Week 65,Q1,Mar,2024,Analytics Tools,Sunbird,finance@sunbird.com,Diana,Finance,riskengine,Azure,Dev,5140.5674
8/4/24,Week 31,Q3,Aug,2024,Data Lakehouse,Sunbird,info@starling.org,Emily,Engineering,reporting,GCP,Dev,2640.5617
2/19/24,Week 08,Q1,Feb,2024,Big Data Pipeline,Eagle,tech@moonbird.io,Charlie,Marketing,riskengine,AWS,Dev,8632.4851
11/18/24,Week 47,Q4,Nov,2024,Data Lakehouse,Moonbird,tech@moonbird.io,Diana,Finance,reporting,GCP,Dev,4256.7314
11/5/24,Week 45,Q4,Nov,2024,Analytics Tools,Hawk,finance@sunbird.com,Diana,Operations,reporting,GCP,Stage,1721.7321
2/18/25,Week 60,Q1,Feb,2024,Data Lakehouse,Eagle,eagle-team@eagle.net,Charlie,Finance,reporting,GCP,Prod,3886.1938
5/14/24,Week 20,Q2,May,2024,Data Lakehouse,Moonbird,eagle-team@eagle.net,Diana,Marketing,sales,GCP,Stage,9314.7433
8/28/24,Week 35,Q3,Aug,2024,ETL/ELT Jobs,Eagle,info@starling.org,Alice,Finance,riskengine,Azure,Dev,9387.9727
10/16/24,Week 42,Q4,Oct,2024,INTL DATA AND ANALYTICS POC,Hawk,all@sunbird.com,Bob,Marketing,sales,GCP,Prod,3424.922
8/31/24,Week 35,Q3,Aug,2024,Analytics Tools,Hawk,finance@sunbird.com,Bob,Finance,riskengine,Azure,Prod,5337.0005
6/14/24,Week 24,Q2,Jun,2024,Streaming Analytics,Sunbird,info@starling.org,Charlie,Marketing,sales,GCP,Prod,8375.4926
1/16/24,Week 03,Q1,Jan,2024,ML Platform,Starling,info@starling.org,Emily,Engineering,sales,AWS,Stage,2153.6457
2/25/25,Week 61,Q1,Feb,2024,Analytics Tools,Hawk,all@sunbird.com,Emily,Operations,inventory,AWS,Prod,8097.2634
8/4/24,Week 31,Q3,Aug,2024,INTL DATA AND ANALYTICS POC,Eagle,tech@moonbird.io,Bob,Retail,reporting,GCP,Dev,6901.6558
1/13/24,Week 02,Q1,Jan,2024,Analytics Tools,Moonbird,finance@sunbird.com,Bob,Operations,riskengine,GCP,Stage,4862.8765
1/4/24,Week 01,Q1,Jan,2024,ML Platform,Starling,finance@sunbird.com,Bob,Operations,checkout,Azure,Dev,7055.3704
3/11/25,Week 63,Q1,Mar,2024,Streaming Analytics,Eagle,finance@sunbird.com,Bob,Marketing,checkout,AWS,Dev,7245.9467
12/1/24,Week 48,Q4,Dec,2024,ETL/ELT Jobs,Eagle,finance@sunbird.com,Emily,Engineering,reporting,AWS,Prod,5020.1856
3/25/24,Week 13,Q1,Mar,2024,ML Platform,Hawk,info@starling.org,Diana,Operations,inventory,GCP,Prod,6667.0285
3/9/24,Week 10,Q1,Mar,2024,Streaming Analytics,Hawk,all@sunbird.com,Alice,Finance,sales,AWS,Stage,782.4349
1/23/25,Week 56,Q1,Jan,2024,ETL/ELT Jobs,Starling,info@starling.org,Emily,Engineering,checkout,GCP,Stage,7037.5883
7/19/24,Week 29,Q3,Jul,2024,INTL DATA AND ANALYTICS POC,Moonbird,eagle-team@eagle.net,Diana,Marketing,reporting,AWS,Dev,9842.3916
8/2/24,Week 31,Q3,Aug,2024,Big Data Pipeline,Starling,info@starling.org,Alice,Retail,sales,AWS,Prod,4041.2204
2/20/25,Week 60,Q1,Feb,2024,Data Lakehouse,Eagle,eagle-team@eagle.net,Charlie,Engineering,inventory,AWS,Stage,7512.2107
2/17/25,Week 60,Q1,Feb,2024,ETL/ELT Jobs,Moonbird,tech@moonbird.io,Diana,Operations,inventory,GCP,Prod,170.8524
6/17/24,Week 25,Q2,Jun,2024,Streaming Analytics,Moonbird,tech@moonbird.io,Charlie,Engineering,inventory,Azure,Dev,5184.3934
9/22/24,Week 38,Q3,Sep,2024,Streaming Analytics,Eagle,info@starling.org,Bob,Retail,checkout,AWS,Prod,9021.7678
7/2/24,Week 27,Q3,Jul,2024,ETL/ELT Jobs,Starling,finance@sunbird.com,Charlie,Finance,reporting,AWS,Dev,7733.994
2/23/25,Week 60,Q1,Feb,2024,ML Platform,Moonbird,info@starling.org,Alice,Operations,sales,Azure,Prod,5176.4706
4/2/25,Week 66,Q2,Apr,2024,ETL/ELT Jobs,Hawk,tech@moonbird.io,Alice,Finance,checkout,GCP,Dev,1537.3567
2/19/24,Week 08,Q1,Feb,2024,Data Lakehouse,Eagle,info@starling.org,Bob,Finance,sales,Azure,Stage,743.047
5/17/24,Week 20,Q2,May,2024,ML Platform,Sunbird,finance@sunbird.com,Bob,Operations,inventory,Azure,Stage,9850.4415
8/14/24,Week 33,Q3,Aug,2024,ML Platform,Eagle,tech@moonbird.io,Diana,Retail,sales,AWS,Stage,8848.6198
1/14/24,Week 02,Q1,Jan,2024,Big Data Pipeline,Sunbird,info@starling.org,Alice,Retail,checkout,AWS,Stage,1190.8726
10/19/24,Week 42,Q4,Oct,2024,INTL DATA AND ANALYTICS POC,Moonbird,eagle-team@eagle.net,Bob,Finance,checkout,GCP,Stage,1033.8898
2/20/25,Week 60,Q1,Feb,2024,ML Platform,Sunbird,eagle-team@eagle.net,Emily,Engineering,inventory,GCP,Stage,1093.4626
10/16/24,Week 42,Q4,Oct,2024,ETL/ELT Jobs,Starling,tech@moonbird.io,Bob,Marketing,reporting,AWS,Stage,7815.8488
9/12/24,Week 37,Q3,Sep,2024,ETL/ELT Jobs,Eagle,tech@moonbird.io,Charlie,Engineering,sales,AWS,Dev,6778.2928
7/1/24,Week 27,Q3,Jul,2024,Streaming Analytics,Sunbird,all@sunbird.com,Charlie,Engineering,checkout,AWS,Stage,3367.8242
2/10/24,Week 06,Q1,Feb,2024,Streaming Analytics,Eagle,finance@sunbird.com,Alice,Finance,reporting,GCP,Stage,6517.2051
1/26/25,Week 56,Q1,Jan,2024,Data Lakehouse,Sunbird,info@starling.org,Charlie,Finance,reporting,GCP,Stage,5870.1522
5/9/24,Week 19,Q2,May,2024,ML Platform,Starling,eagle-team@eagle.net,Charlie,Engineering,riskengine,Azure,Prod,9637.8763
1/27/24,Week 04,Q1,Jan,2024,Big Data Pipeline,Eagle,eagle-team@eagle.net,Alice,Finance,reporting,GCP,Prod,3558.4614
3/7/24,Week 10,Q1,Mar,2024,ETL/ELT Jobs,Moonbird,info@starling.org,Bob,Engineering,checkout,GCP,Prod,3941.5788
8/27/24,Week 35,Q3,Aug,2024,Streaming Analytics,Hawk,eagle-team@eagle.net,Bob,Operations,checkout,GCP,Stage,8722.283
7/2/24,Week 27,Q3,Jul,2024,Big Data Pipeline,Sunbird,finance@sunbird.com,Charlie,Finance,riskengine,Azure,Stage,3947.4944
3/6/24,Week 10,Q1,Mar,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Charlie,Marketing,checkout,AWS,Dev,8907.9099
8/17/24,Week 33,Q3,Aug,2024,Data Lakehouse,Sunbird,all@sunbird.com,Charlie,Marketing,reporting,Azure,Dev,3548.4112
9/17/24,Week 38,Q3,Sep,2024,Data Lakehouse,Hawk,tech@moonbird.io,Alice,Engineering,inventory,AWS,Dev,5451.0146
2/14/25,Week 59,Q1,Feb,2024,ETL/ELT Jobs,Starling,all@sunbird.com,Diana,Operations,reporting,Azure,Prod,6058.8132
2/28/24,Week 09,Q1,Feb,2024,Big Data Pipeline,Starling,all@sunbird.com,Alice,Retail,sales,GCP,Prod,8822.4984
4/1/24,Week 14,Q2,Apr,2024,ETL/ELT Jobs,Moonbird,finance@sunbird.com,Charlie,Marketing,inventory,GCP,Prod,1367.2574
6/6/24,Week 23,Q2,Jun,2024,Analytics Tools,Sunbird,eagle-team@eagle.net,Bob,Marketing,sales,Azure,Dev,4878.6325
8/3/24,Week 31,Q3,Aug,2024,Data Lakehouse,Moonbird,finance@sunbird.com,Emily,Marketing,riskengine,Azure,Prod,6654.6672
9/1/24,Week 35,Q3,Sep,2024,Analytics Tools,Hawk,tech@moonbird.io,Charlie,Engineering,checkout,AWS,Prod,6062.0206
6/21/24,Week 25,Q2,Jun,2024,INTL DATA AND ANALYTICS POC,Hawk,all@sunbird.com,Alice,Finance,checkout,GCP,Stage,728.1054
9/7/24,Week 36,Q3,Sep,2024,ML Platform,Hawk,finance@sunbird.com,Bob,Engineering,inventory,AWS,Stage,3944.5961
2/13/25,Week 59,Q1,Feb,2024,Data Lakehouse,Hawk,eagle-team@eagle.net,Charlie,Engineering,checkout,AWS,Stage,9713.4099
12/8/24,Week 49,Q4,Dec,2024,ML Platform,Hawk,finance@sunbird.com,Alice,Engineering,riskengine,AWS,Dev,8620.2028
1/19/24,Week 03,Q1,Jan,2024,ETL/ELT Jobs,Sunbird,eagle-team@eagle.net,Alice,Marketing,sales,GCP,Prod,7731.5647
1/23/24,Week 04,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Alice,Retail,checkout,Azure,Prod,4507.987
1/27/25,Week 57,Q1,Jan,2024,Big Data Pipeline,Hawk,tech@moonbird.io,Emily,Engineering,reporting,Azure,Prod,203.36
3/7/25,Week 62,Q1,Mar,2024,Data Lakehouse,Moonbird,tech@moonbird.io,Diana,Operations,sales,AWS,Stage,2636.4977
9/12/24,Week 37,Q3,Sep,2024,Analytics Tools,Sunbird,finance@sunbird.com,Emily,Finance,inventory,GCP,Prod,7055.6993
2/5/25,Week 58,Q1,Feb,2024,Big Data Pipeline,Sunbird,all@sunbird.com,Emily,Finance,riskengine,GCP,Dev,7076.2418
2/24/25,Week 61,Q1,Feb,2024,Streaming Analytics,Moonbird,finance@sunbird.com,Bob,Marketing,inventory,GCP,Prod,1791.2844
6/25/24,Week 26,Q2,Jun,2024,Big Data Pipeline,Starling,all@sunbird.com,Diana,Marketing,checkout,GCP,Prod,2504.98
6/10/24,Week 24,Q2,Jun,2024,ETL/ELT Jobs,Starling,finance@sunbird.com,Diana,Operations,reporting,Azure,Dev,6600.1121
1/6/25,Week 54,Q1,Jan,2024,Streaming Analytics,Starling,all@sunbird.com,Diana,Engineering,riskengine,AWS,Dev,8389.9691
10/4/24,Week 40,Q4,Oct,2024,Analytics Tools,Starling,all@sunbird.com,Emily,Retail,riskengine,AWS,Stage,9801.4009
12/7/24,Week 49,Q4,Dec,2024,Streaming Analytics,Eagle,all@sunbird.com,Charlie,Finance,riskengine,GCP,Prod,276.9506
2/18/24,Week 07,Q1,Feb,2024,Streaming Analytics,Starling,tech@moonbird.io,Diana,Operations,checkout,GCP,Stage,374.367
6/6/24,Week 23,Q2,Jun,2024,Data Lakehouse,Starling,tech@moonbird.io,Diana,Operations,riskengine,GCP,Stage,2132.2176
3/3/24,Week 09,Q1,Mar,2024,Analytics Tools,Eagle,all@sunbird.com,Diana,Retail,reporting,AWS,Dev,8844.2754
9/10/24,Week 37,Q3,Sep,2024,ETL/ELT Jobs,Hawk,finance@sunbird.com,Diana,Engineering,checkout,Azure,Dev,3185.0461
2/5/24,Week 06,Q1,Feb,2024,Big Data Pipeline,Eagle,finance@sunbird.com,Emily,Engineering,reporting,GCP,Dev,6228.2351
4/27/24,Week 17,Q2,Apr,2024,Big Data Pipeline,Hawk,all@sunbird.com,Emily,Marketing,sales,AWS,Stage,7215.0449
12/16/24,Week 51,Q4,Dec,2024,ETL/ELT Jobs,Sunbird,finance@sunbird.com,Charlie,Operations,reporting,Azure,Prod,9116.8124
2/5/25,Week 58,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Starling,finance@sunbird.com,Alice,Retail,reporting,Azure,Prod,1287.3001
4/16/24,Week 16,Q2,Apr,2024,Data Lakehouse,Starling,info@starling.org,Charlie,Marketing,sales,Azure,Stage,5084.4494
9/11/24,Week 37,Q3,Sep,2024,Big Data Pipeline,Eagle,eagle-team@eagle.net,Bob,Operations,sales,GCP,Prod,5676.6875
11/26/24,Week 48,Q4,Nov,2024,INTL DATA AND ANALYTICS POC,Hawk,finance@sunbird.com,Emily,Engineering,checkout,AWS,Stage,9967.9832
3/2/24,Week 09,Q1,Mar,2024,Analytics Tools,Hawk,all@sunbird.com,Diana,Marketing,riskengine,AWS,Stage,3085.2002
2/13/25,Week 59,Q1,Feb,2024,Big Data Pipeline,Hawk,eagle-team@eagle.net,Emily,Marketing,reporting,AWS,Stage,8539.6606
1/6/24,Week 01,Q1,Jan,2024,Analytics Tools,Hawk,tech@moonbird.io,Emily,Finance,reporting,GCP,Dev,7917.6693
7/14/24,Week 28,Q3,Jul,2024,Streaming Analytics,Eagle,eagle-team@eagle.net,Bob,Finance,sales,AWS,Prod,522.9291
11/24/24,Week 47,Q4,Nov,2024,Analytics Tools,Hawk,tech@moonbird.io,Alice,Operations,sales,Azure,Stage,9470.3922
9/9/24,Week 37,Q3,Sep,2024,Streaming Analytics,Hawk,eagle-team@eagle.net,Diana,Retail,riskengine,AWS,Dev,9430.3775
8/5/24,Week 32,Q3,Aug,2024,ETL/ELT Jobs,Starling,eagle-team@eagle.net,Alice,Marketing,riskengine,GCP,Prod,5770.8424
3/17/24,Week 11,Q1,Mar,2024,Big Data Pipeline,Moonbird,all@sunbird.com,Diana,Marketing,checkout,Azure,Prod,2608.2888
4/27/24,Week 17,Q2,Apr,2024,ETL/ELT Jobs,Moonbird,info@starling.org,Emily,Marketing,riskengine,Azure,Stage,3000.6091
3/16/25,Week 63,Q1,Mar,2024,INTL DATA AND ANALYTICS POC,Eagle,all@sunbird.com,Diana,Operations,checkout,Azure,Stage,6454.9361
4/11/24,Week 15,Q2,Apr,2024,Data Lakehouse,Moonbird,all@sunbird.com,Charlie,Operations,riskengine,GCP,Stage,1707.153
4/21/25,Week 69,Q2,Apr,2024,Data Lakehouse,Eagle,all@sunbird.com,Alice,Operations,inventory,Azure,Stage,7862.6439
10/3/24,Week 40,Q4,Oct,2024,Big Data Pipeline,Hawk,all@sunbird.com,Emily,Engineering,sales,Azure,Prod,547.8276
3/28/25,Week 65,Q1,Mar,2024,Data Lakehouse,Hawk,finance@sunbird.com,Emily,Finance,sales,Azure,Stage,2730.5846
2/13/24,Week 07,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Sunbird,eagle-team@eagle.net,Charlie,Operations,riskengine,Azure,Dev,1596.7736
3/17/25,Week 64,Q1,Mar,2024,Analytics Tools,Starling,eagle-team@eagle.net,Bob,Finance,inventory,AWS,Stage,4066.9644
2/16/24,Week 07,Q1,Feb,2024,Streaming Analytics,Starling,finance@sunbird.com,Alice,Marketing,inventory,AWS,Prod,5554.0989
10/25/24,Week 43,Q4,Oct,2024,Data Lakehouse,Moonbird,info@starling.org,Alice,Engineering,checkout,AWS,Stage,7947.64
4/18/25,Week 68,Q2,Apr,2024,Analytics Tools,Hawk,all@sunbird.com,Alice,Engineering,sales,Azure,Dev,3314.3165
6/10/24,Week 24,Q2,Jun,2024,Big Data Pipeline,Eagle,eagle-team@eagle.net,Diana,Retail,checkout,GCP,Stage,5816.7684
5/21/24,Week 21,Q2,May,2024,Data Lakehouse,Moonbird,finance@sunbird.com,Diana,Finance,inventory,GCP,Prod,9382.6252
1/1/24,Week 01,Q1,Jan,2024,Streaming Analytics,Sunbird,finance@sunbird.com,Emily,Engineering,checkout,GCP,Prod,870.3933
3/4/25,Week 62,Q1,Mar,2024,Analytics Tools,Starling,tech@moonbird.io,Alice,Finance,inventory,GCP,Dev,5535.7682
1/17/25,Week 55,Q1,Jan,2024,Data Lakehouse,Starling,finance@sunbird.com,Diana,Finance,sales,AWS,Stage,2446.5459
6/13/24,Week 24,Q2,Jun,2024,Streaming Analytics,Starling,eagle-team@eagle.net,Emily,Marketing,riskengine,GCP,Prod,8652.5835
3/6/24,Week 10,Q1,Mar,2024,Streaming Analytics,Sunbird,info@starling.org,Alice,Marketing,inventory,Azure,Prod,3019.2819
3/2/25,Week 61,Q1,Mar,2024,Streaming Analytics,Eagle,eagle-team@eagle.net,Alice,Retail,reporting,AWS,Stage,9481.6462
4/17/25,Week 68,Q2,Apr,2024,Big Data Pipeline,Starling,info@starling.org,Alice,Operations,inventory,AWS,Stage,5956.0119
7/8/24,Week 28,Q3,Jul,2024,ETL/ELT Jobs,Moonbird,info@starling.org,Charlie,Finance,riskengine,Azure,Stage,9303.8115
1/29/25,Week 57,Q1,Jan,2024,Streaming Analytics,Starling,eagle-team@eagle.net,Alice,Marketing,checkout,Azure,Stage,4270.6468
11/24/24,Week 47,Q4,Nov,2024,Big Data Pipeline,Sunbird,info@starling.org,Emily,Engineering,inventory,Azure,Dev,5682.8586
3/4/24,Week 10,Q1,Mar,2024,INTL DATA AND ANALYTICS POC,Moonbird,eagle-team@eagle.net,Charlie,Operations,riskengine,Azure,Stage,6936.6007
4/15/24,Week 16,Q2,Apr,2024,Big Data Pipeline,Hawk,tech@moonbird.io,Bob,Engineering,checkout,GCP,Prod,3627.6687
9/16/24,Week 38,Q3,Sep,2024,ETL/ELT Jobs,Eagle,tech@moonbird.io,Diana,Engineering,riskengine,Azure,Prod,9966.0718
12/24/24,Week 52,Q4,Dec,2024,Data Lakehouse,Sunbird,info@starling.org,Bob,Operations,reporting,AWS,Prod,2104.0824
6/17/24,Week 25,Q2,Jun,2024,Analytics Tools,Eagle,eagle-team@eagle.net,Alice,Marketing,riskengine,AWS,Stage,7167.7203
1/4/25,Week 53,Q1,Jan,2024,ML Platform,Hawk,finance@sunbird.com,Emily,Operations,sales,Azure,Prod,1495.1923
3/23/24,Week 12,Q1,Mar,2024,ETL/ELT Jobs,Hawk,tech@moonbird.io,Bob,Engineering,checkout,Azure,Stage,7617.9518
1/29/25,Week 57,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Sunbird,eagle-team@eagle.net,Emily,Engineering,reporting,GCP,Prod,5703.1248
3/25/24,Week 13,Q1,Mar,2024,Data Lakehouse,Moonbird,tech@moonbird.io,Emily,Marketing,sales,GCP,Prod,2091.9825
7/28/24,Week 30,Q3,Jul,2024,Analytics Tools,Moonbird,info@starling.org,Alice,Finance,checkout,AWS,Prod,2704.5344
2/15/25,Week 59,Q1,Feb,2024,Data Lakehouse,Moonbird,eagle-team@eagle.net,Bob,Retail,riskengine,GCP,Dev,4063.8065
6/14/24,Week 24,Q2,Jun,2024,Data Lakehouse,Sunbird,finance@sunbird.com,Charlie,Finance,checkout,AWS,Stage,2037.8088
8/2/24,Week 31,Q3,Aug,2024,INTL DATA AND ANALYTICS POC,Sunbird,eagle-team@eagle.net,Bob,Finance,sales,AWS,Prod,1454.1366
1/31/24,Week 05,Q1,Jan,2024,Data Lakehouse,Starling,finance@sunbird.com,Bob,Operations,sales,Azure,Dev,3923.4315
2/18/24,Week 07,Q1,Feb,2024,ETL/ELT Jobs,Eagle,all@sunbird.com,Diana,Retail,inventory,AWS,Stage,7643.3819
9/28/24,Week 39,Q3,Sep,2024,ML Platform,Moonbird,info@starling.org,Emily,Marketing,inventory,AWS,Prod,3158.6443
2/28/25,Week 61,Q1,Feb,2024,Data Lakehouse,Sunbird,tech@moonbird.io,Emily,Operations,inventory,AWS,Stage,5950.0101
3/21/25,Week 64,Q1,Mar,2024,Analytics Tools,Starling,finance@sunbird.com,Alice,Finance,checkout,GCP,Stage,3600.0267
2/26/24,Week 09,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Moonbird,finance@sunbird.com,Charlie,Marketing,reporting,AWS,Prod,950.6029
4/6/24,Week 14,Q2,Apr,2024,Big Data Pipeline,Moonbird,finance@sunbird.com,Alice,Operations,inventory,GCP,Dev,4288.6014
11/6/24,Week 45,Q4,Nov,2024,INTL DATA AND ANALYTICS POC,Sunbird,tech@moonbird.io,Diana,Operations,sales,AWS,Dev,77.3397
1/2/25,Week 53,Q1,Jan,2024,Data Lakehouse,Eagle,tech@moonbird.io,Bob,Retail,checkout,AWS,Dev,1181.6119
7/26/24,Week 30,Q3,Jul,2024,Big Data Pipeline,Sunbird,all@sunbird.com,Emily,Engineering,reporting,Azure,Dev,2868.8971
6/14/24,Week 24,Q2,Jun,2024,Data Lakehouse,Moonbird,all@sunbird.com,Bob,Operations,sales,GCP,Dev,7775.2288
2/5/25,Week 58,Q1,Feb,2024,Data Lakehouse,Eagle,finance@sunbird.com,Diana,Operations,inventory,AWS,Dev,3546.0121
7/18/24,Week 29,Q3,Jul,2024,Big Data Pipeline,Sunbird,tech@moonbird.io,Diana,Finance,riskengine,GCP,Dev,2080.0349
7/13/24,Week 28,Q3,Jul,2024,Streaming Analytics,Starling,finance@sunbird.com,Emily,Operations,inventory,AWS,Prod,7504.9918
4/9/25,Week 67,Q2,Apr,2024,ML Platform,Eagle,tech@moonbird.io,Diana,Finance,reporting,Azure,Dev,5895.1145
4/29/24,Week 18,Q2,Apr,2024,Analytics Tools,Sunbird,finance@sunbird.com,Bob,Retail,riskengine,GCP,Dev,1482.8432
10/15/24,Week 42,Q4,Oct,2024,ETL/ELT Jobs,Sunbird,finance@sunbird.com,Charlie,Engineering,inventory,Azure,Stage,2819.3132
